replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,1,0,1,7,0,0,0,123,0,0,7,123,2.25,30.75,9,123
1,0,7,0,1,0,0,0,116,0,0,7,116,2.0,29.0,8,116
2,2,5,6,2,0,0,0,127,2,0,6,127,3.75,31.75,15,127
3,1,4,2,11,0,0,0,125,1,0,11,125,4.5,31.25,18,125
4,5,1,6,0,0,0,0,106,0,0,6,106,3.0,26.5,12,106
5,2,2,3,1,0,0,0,128,1,0,3,128,2.0,32.0,8,128
6,0,1,2,0,0,0,0,126,0,0,2,126,0.75,31.5,3,126
7,7,0,2,0,0,0,0,112,0,0,7,112,2.25,28.0,9,112
8,5,5,1,0,0,0,0,123,0,0,5,123,2.75,30.75,11,123
9,5,4,3,5,0,0,0,129,3,0,5,129,4.25,32.25,17,129
10,0,3,3,0,0,0,0,134,0,0,3,134,1.5,33.5,6,134
11,2,0,3,2,0,0,0,126,0,0,3,126,1.75,31.5,7,126
12,0,11,0,2,0,0,0,129,0,0,11,129,3.25,32.25,13,129
13,2,2,0,1,0,0,0,133,0,0,2,133,1.25,33.25,5,133
14,4,0,0,1,1,0,0,125,0,0,4,125,1.25,31.5,5,126
15,1,7,1,1,0,0,0,122,1,0,7,122,2.5,30.5,10,122
16,0,7,8,0,0,0,0,124,0,0,8,124,3.75,31.0,15,124
17,0,0,16,0,0,0,0,118,0,0,16,118,4.0,29.5,16,118
18,0,6,3,0,0,0,0,128,0,0,6,128,2.25,32.0,9,128
19,8,4,8,0,0,0,0,138,0,0,8,138,5.0,34.5,20,138
20,8,4,7,3,0,0,0,123,3,0,8,123,5.5,30.75,22,123
21,1,3,3,1,0,0,0,122,1,0,3,122,2.0,30.5,8,122
22,0,6,0,0,0,0,0,127,0,0,6,127,1.5,31.75,6,127
23,0,5,8,5,0,0,0,113,0,0,8,113,4.5,28.25,18,113
24,1,2,0,0,0,0,0,123,0,0,2,123,0.75,30.75,3,123
25,10,0,5,2,0,0,0,131,0,0,10,131,4.25,32.75,17,131
26,2,2,16,1,0,0,0,126,1,0,16,126,5.25,31.5,21,126
27,0,3,2,1,0,0,0,125,0,0,3,125,1.5,31.25,6,125
28,10,4,1,1,0,0,0,120,1,0,10,120,4.0,30.0,16,120
29,0,3,6,1,0,0,0,114,0,0,6,114,2.5,28.5,10,114
30,2,1,5,6,0,0,0,123,1,0,6,123,3.5,30.75,14,123
31,3,1,1,5,0,1,0,117,1,0,5,117,2.5,29.5,10,118
32,22,2,0,0,0,0,0,124,0,0,22,124,6.0,31.0,24,124
33,5,0,6,1,0,0,0,126,0,0,6,126,3.0,31.5,12,126
34,1,3,0,0,0,0,0,120,0,0,3,120,1.0,30.0,4,120
35,4,1,1,6,0,0,1,121,1,0,6,121,3.0,30.5,12,122
36,3,3,7,3,0,0,0,123,3,0,7,123,4.0,30.75,16,123
37,2,0,2,2,0,0,0,132,0,0,2,132,1.5,33.0,6,132
38,1,3,8,1,0,0,0,135,1,0,8,135,3.25,33.75,13,135
39,2,2,0,2,0,0,0,125,0,0,2,125,1.5,31.25,6,125
40,3,5,1,1,0,0,0,119,1,0,5,119,2.5,29.75,10,119
41,2,5,3,0,0,0,0,116,0,0,5,116,2.5,29.0,10,116
42,2,2,13,3,0,0,0,132,2,0,13,132,5.0,33.0,20,132
43,1,3,5,0,0,1,0,123,0,0,5,123,2.25,31.0,9,124
44,2,7,0,9,0,0,0,118,0,0,9,118,4.5,29.5,18,118
45,0,2,0,4,0,0,0,124,0,0,4,124,1.5,31.0,6,124
46,0,0,14,1,1,0,2,124,0,0,14,124,3.75,31.75,15,127
47,2,0,10,0,0,0,0,132,0,0,10,132,3.0,33.0,12,132
48,0,1,0,8,0,0,0,106,0,0,8,106,2.25,26.5,9,106
49,0,13,7,0,0,0,0,129,0,0,13,129,5.0,32.25,20,129
50,1,0,7,2,0,0,0,130,0,0,7,130,2.5,32.5,10,130
51,0,3,14,0,0,0,0,123,0,0,14,123,4.25,30.75,17,123
52,2,2,0,1,0,0,0,135,0,0,2,135,1.25,33.75,5,135
53,5,7,1,3,0,0,0,130,1,0,7,130,4.0,32.5,16,130
54,0,3,2,1,0,0,0,124,0,0,3,124,1.5,31.0,6,124
55,2,3,2,3,0,0,0,133,2,0,3,133,2.5,33.25,10,133
56,0,6,8,2,0,0,0,121,0,0,8,121,4.0,30.25,16,121
57,4,0,10,1,0,0,0,129,0,0,10,129,3.75,32.25,15,129
58,6,2,10,0,0,0,0,109,0,0,10,109,4.5,27.25,18,109
59,0,12,0,2,0,0,0,133,0,0,12,133,3.5,33.25,14,133
60,5,3,2,4,0,0,0,122,2,0,5,122,3.5,30.5,14,122
61,0,4,3,1,0,0,0,133,0,0,4,133,2.0,33.25,8,133
62,2,3,13,0,0,0,0,123,0,0,13,123,4.5,30.75,18,123
63,3,0,11,1,0,0,0,121,0,0,11,121,3.75,30.25,15,121
64,1,2,6,0,0,0,0,122,0,0,6,122,2.25,30.5,9,122
65,3,3,2,2,0,0,0,133,2,0,3,133,2.5,33.25,10,133
66,0,8,2,3,3,0,0,107,0,0,8,107,3.25,27.5,13,110
67,0,1,0,0,0,0,0,127,0,0,1,127,0.25,31.75,1,127
68,0,6,5,0,1,0,0,130,0,0,6,130,2.75,32.75,11,131
69,2,5,7,4,0,0,0,124,2,0,7,124,4.5,31.0,18,124
70,1,6,0,1,0,0,1,108,0,0,6,108,2.0,27.25,8,109
71,0,3,0,9,0,0,0,111,0,0,9,111,3.0,27.75,12,111
72,2,0,10,1,0,0,0,118,0,0,10,118,3.25,29.5,13,118
73,2,10,0,1,0,0,0,119,0,0,10,119,3.25,29.75,13,119
74,4,1,2,11,0,0,2,93,1,0,11,93,4.5,23.75,18,95
75,0,2,4,0,0,0,0,123,0,0,4,123,1.5,30.75,6,123
76,0,0,1,6,0,0,0,110,0,0,6,110,1.75,27.5,7,110
77,2,3,7,2,0,0,0,125,2,0,7,125,3.5,31.25,14,125
78,6,1,9,0,0,0,0,121,0,0,9,121,4.0,30.25,16,121
79,13,1,4,6,0,0,1,127,1,0,13,127,6.0,32.0,24,128
80,1,11,6,0,0,0,0,117,0,0,11,117,4.5,29.25,18,117
81,2,0,12,0,0,0,0,117,0,0,12,117,3.5,29.25,14,117
82,0,7,0,2,0,0,0,116,0,0,7,116,2.25,29.0,9,116
83,1,6,2,2,0,0,0,118,1,0,6,118,2.75,29.5,11,118
84,4,0,4,5,0,0,0,127,0,0,5,127,3.25,31.75,13,127
85,11,0,3,1,0,0,0,126,0,0,11,126,3.75,31.5,15,126
86,18,0,10,0,0,0,0,121,0,0,18,121,7.0,30.25,28,121
87,9,3,5,0,0,4,0,113,0,0,9,113,4.25,29.25,17,117
88,0,0,12,4,0,0,0,126,0,0,12,126,4.0,31.5,16,126
89,0,2,3,3,0,0,0,125,0,0,3,125,2.0,31.25,8,125
90,3,1,8,1,0,0,0,131,1,0,8,131,3.25,32.75,13,131
91,3,13,3,0,0,0,0,135,0,0,13,135,4.75,33.75,19,135
92,7,0,0,0,0,0,0,122,0,0,7,122,1.75,30.5,7,122
93,4,0,2,2,0,0,0,120,0,0,4,120,2.0,30.0,8,120
94,0,0,9,3,0,0,0,119,0,0,9,119,3.0,29.75,12,119
95,0,3,2,7,1,0,0,107,0,0,7,107,3.0,27.0,12,108
96,0,0,22,0,0,0,0,119,0,0,22,119,5.5,29.75,22,119
97,5,4,0,7,1,0,0,124,0,0,7,124,4.0,31.25,16,125
98,3,3,18,4,0,0,0,117,3,0,18,117,7.0,29.25,28,117
99,0,0,6,1,0,0,0,125,0,0,6,125,1.75,31.25,7,125
